sex,year,Country,country_n,vr_deaths,est_deaths,population,reg_cdr,u5mr,lnu5mr,u5mr_se_l,u5mr_se_u,u5compl,pct65,Obs_compl,logitcompl,Pred_compl_m_1,Pred_compl_m_2
3,1982,Belgium,11,112182,114238,9846054,11.3936,0.0134556,-4.30836,0.0133212,0.0135914,0.998941,0.140587,0.982002,3.999347,0.9928277,0.9932177
3,1984,Belgium,11,111067,112551,9860089,11.2643,0.0123556,-4.393644,0.0122161,0.0124967,0.998885,0.136406,0.986818,4.315616,0.9934264,0.9939919
3,1987,Belgium,11,105426,107159,9889590,10.6603,0.0110942,-4.501332,0.0109704,0.0112194,0.998809,0.142159,0.983831,4.108369,0.9922767,0.9925409
3,1988,Belgium,11,104559,105926,9907988,10.553,0.0107159,-4.536023,0.0105993,0.0108338,0.998784,0.144685,0.987101,4.337647,0.9919488,0.9920976
3,1990,Belgium,11,104106,105057,9951821,10.461,0.00999244,-4.605927,0.0098819,0.0101043,0.998737,0.14921,0.99094,4.694808,0.9915881,0.9915763
3,1991,Belgium,11,104094,105077,9987623,10.4223,0.00974271,-4.631236,0.0096307,0.009856,0.998713,0.15132,0.990639,4.661801,0.9913439,0.9912231
3,1992,Belgium,11,104193,104664,10031869,10.3862,0.00929655,-4.678112,0.009179,0.0094156,0.998691,0.153145,0.995498,5.398735,0.9913416,0.9912022
3,1994,Belgium,11,103528,104796,10100194,10.2501,0.00834644,-4.78592,0.0082385,0.0084558,0.998646,0.156677,0.987898,4.402238,0.991335,0.9911687
3,1995,Belgium,11,104799,105137,10123160,10.3524,0.00762943,-4.875741,0.0075325,0.0077277,0.998624,0.159005,0.996781,5.735606,0.9919805,0.9920111
3,1996,Belgium,11,104364,105100,10144837,10.2874,0.00701826,-4.959239,0.0069277,0.00711,0.998602,0.1614,0.993001,4.955014,0.9921743,0.9922578
3,1997,Belgium,11,103798,104449,10171687,10.2046,0.00668407,-5.008028,0.0065924,0.006777,0.998581,0.163582,0.993767,5.071581,0.9920486,0.992077
3,1998,Belgium,11,104426,104594,10196557,10.2413,0.00635968,-5.057777,0.006267,0.0064538,0.998559,0.165422,0.998397,6.434083,0.9922241,0.9922877
3,1999,Belgium,11,104611,104871,10222706,10.2332,0.00602872,-5.11122,0.0059413,0.0061174,0.998538,0.166815,0.997519,5.996448,0.9923809,0.9924815
3,2000,Belgium,11,104823,105201,10248832,10.2278,0.00584688,-5.141847,0.0057604,0.0059347,0.998516,0.167966,0.996411,5.62621,0.9923751,0.9924578
3,2001,Belgium,11,102992,105332,10285109,10.0137,0.00563681,-5.178437,0.0055535,0.0057214,0.998496,0.168956,0.977786,3.784549,0.9919871,0.9919472
3,2002,Belgium,11,105287,105458,10331979,10.1904,0.00541374,-5.218814,0.0053267,0.0055022,0.998475,0.169767,0.998382,6.424928,0.992492,0.9925898
3,2004,Belgium,11,101157,102785,10423474,9.70473,0.00501947,-5.29443,0.0049385,0.0051017,0.998435,0.171707,0.984154,4.128857,0.9915785,0.9913817
3,2006,Belgium,11,100102,102301,10548512,9.48968,0.00485364,-5.328026,0.0047774,0.0049311,0.998396,0.171506,0.978503,3.818121,0.991076,0.9906895
3,2007,Belgium,11,101382,103248,10626275,9.54069,0.00477747,-5.343844,0.0047014,0.0048548,0.998377,0.170758,0.98193,3.995281,0.9913021,0.9909922
3,2008,Belgium,11,103760,104478,10707880,9.69006,0.00462907,-5.3754,0.0045508,0.0047087,0.998359,0.170688,0.993129,4.973579,0.9918284,0.99169
3,2009,Belgium,11,103815,105286,10790447,9.62101,0.00453737,-5.395407,0.0044574,0.0046188,0.99834,0.171275,0.98603,4.256769,0.9916345,0.9914168
3,2010,Belgium,11,105055,105972,10885412,9.65099,0.00449111,-5.405655,0.0044088,0.0045749,0.998323,0.17192,0.991351,4.74164,0.9915838,0.991325
3,2011,Belgium,11,104292,106953,11029083,9.45609,0.00440745,-5.424458,0.0043234,0.0044931,0.998305,0.172652,0.975117,3.668379,0.9910253,0.9905509
3,2014,Belgium,11,104755,107728,11214286,9.34121,0.00416183,-5.4818,0.0040457,0.0042813,0.998255,0.179505,0.972401,3.561983,0.989908,0.9888417
3,1970,Bulgaria,17,77095,79016.6,8489676,9.08103,0.0321234,-3.43817,0.0316568,0.032597,0.999885,0.096105,0.975681,3.69186,0.9861329,0.9858223
3,1973,Bulgaria,17,81470,83523.4,8623655,9.44727,0.0302882,-3.496997,0.0298653,0.0307171,0.999863,0.104249,0.975415,3.680724,0.9863133,0.9858321
3,1974,Bulgaria,17,85239,85924.2,8683697,9.81598,0.0298074,-3.512999,0.0293541,0.0302676,0.999854,0.106578,0.992025,4.823454,0.987316,0.987094
3,1976,Bulgaria,17,88348,89379.1,8766857,10.0775,0.0279283,-3.578116,0.0275029,0.0283603,0.999835,0.111261,0.988464,4.450669,0.9878922,0.9877489
3,1978,Bulgaria,17,92445,93060.8,8818732,10.4828,0.0259846,-3.650253,0.0255863,0.0263891,0.999814,0.114803,0.993383,5.011482,0.9891057,0.9892491
3,1979,Bulgaria,17,94403,94719.9,8825762,10.6963,0.0241382,-3.72396,0.0237282,0.0245552,0.999803,0.1163,0.996654,5.696684,0.9901298,0.9905386
3,1981,Bulgaria,17,95423.9,97412.1,8885982,10.7387,0.0230551,-3.769867,0.0227011,0.0234147,0.999779,0.11826,0.97959,3.871118,0.9901298,0.9904913
3,1984,Bulgaria,17,101176,102220,8948956,11.3059,0.0202997,-3.897149,0.0199249,0.0206815,0.999742,0.111272,0.989788,4.573939,0.9928582,0.9938179
3,1986,Bulgaria,17,104024,105854,8961715,11.6076,0.0180471,-4.01477,0.0176873,0.0184142,0.999713,0.116741,0.982717,4.0406,0.993468,0.9944575
3,1992,Bulgaria,17,107920,109475,8572427,12.5892,0.0196556,-3.929395,0.0192682,0.0200507,0.999605,0.140269,0.985799,4.240107,0.9910081,0.9910656
3,1993,Bulgaria,17,109455,109991,8475488,12.9143,0.0190265,-3.961923,0.0186222,0.0194396,0.999584,0.144312,0.995125,5.318784,0.9912087,0.9912488
3,1994,Bulgaria,17,111699,112726,8418169,13.2688,0.0201604,-3.904037,0.0197469,0.0205825,0.999562,0.147821,0.990887,4.688877,0.9905833,0.9902958
3,1995,Bulgaria,17,114586,115639,8355891,13.7132,0.0182509,-4.00354,0.017853,0.0186577,0.999539,0.151131,0.990896,4.689927,0.9916219,0.9916268
3,1996,Bulgaria,17,116963,117554,8287431,14.1133,0.0199001,-3.917029,0.019482,0.0203273,0.999516,0.154026,0.994974,5.288119,0.9907811,0.9903676
3,1999,Bulgaria,17,111696,113615,8075772,13.831,0.0179692,-4.019096,0.0174968,0.0184544,0.999442,0.162947,0.983112,4.064111,0.9897962,0.9888788
3,2001,Bulgaria,17,112323,112911,7944085,14.1392,0.0165934,-4.098751,0.0161511,0.0170477,0.999388,0.167729,0.99479,5.251909,0.9901036,0.9892103
3,2004,Bulgaria,17,110057,111501,7750548,14.1999,0.0144404,-4.237726,0.0140749,0.0148154,0.999303,0.172043,0.987052,4.333769,0.9905884,0.989839
3,2006,Bulgaria,17,113425,113800,7630853,14.864,0.0121122,-4.413539,0.0117721,0.0124622,0.999243,0.174374,0.996701,5.710742,0.9923527,0.9922183
3,2008,Bulgaria,17,110515,111007,7518948,14.6982,0.0109404,-4.515295,0.0106198,0.0112707,0.999179,0.177333,0.995572,5.415376,0.9924926,0.9923948
3,2009,Bulgaria,17,108061,109534,7466902,14.472,0.0113505,-4.478489,0.0110242,0.0116866,0.999147,0.179323,0.986548,4.295107,0.9916006,0.9911495
3,2013,Bulgaria,17,104343,105205,7317078,14.2602,0.00879072,-4.734059,0.0084885,0.0091037,0.999009,0.1887,0.991811,4.796701,0.9920664,0.9917386
3,1982,Bahrain,8,1119,1542.43,384290,2.91186,0.0238168,-3.737364,0.0228606,0.0248131,0.983544,0.023655,0.725478,0.9717993,0.7818323,0.7580569
3,1984,Bahrain,8,1303,1741.93,407001,3.20147,0.02235,-3.800931,0.0214772,0.0232582,0.982561,0.025942,0.748022,1.088091,0.807167,0.7932994
3,1985,Bahrain,8,1097,1775.76,419977,2.61205,0.0213408,-3.847133,0.0205823,0.0221272,0.982087,0.026338,0.617765,0.4800723,0.7584648,0.7246189
3,1986,Bahrain,8,1423,1853.32,434366,3.27604,0.0208663,-3.869618,0.020139,0.02162,0.981626,0.02512,0.767811,1.195993,0.8208012,0.8124747
3,1987,Bahrain,8,1569,1933.94,450064,3.48617,0.0215308,-3.83827,0.0207626,0.0223275,0.981181,0.023983,0.811299,1.458472,0.8310461,0.8262089
3,1988,Bahrain,8,1523,1977.57,466448,3.2651,0.0218888,-3.821779,0.0211763,0.0226253,0.980755,0.022835,0.770136,1.209077,0.8112088,0.7991449
3,1989,Bahrain,8,1551,2005.04,482850,3.21218,0.0216933,-3.830752,0.0209615,0.0224506,0.98035,0.022112,0.773551,1.228472,0.8072135,0.7936856
3,1990,Bahrain,8,1552,2049.31,498367,3.11417,0.0217022,-3.830344,0.0209539,0.0224771,0.979968,0.021857,0.75733,1.138095,0.7966341,0.7788306
3,1991,Bahrain,8,1744,2133.37,511884,3.40702,0.0220714,-3.813473,0.0213717,0.022794,0.979611,0.022355,0.817486,1.49941,0.8137158,0.8021104
3,1992,Bahrain,8,1760,2203.05,525665,3.34814,0.0223332,-3.801682,0.0216365,0.0230523,0.979281,0.022848,0.798891,1.379377,0.8030996,0.7869899
3,1993,Bahrain,8,1714,2243.99,540169,3.17308,0.021634,-3.83349,0.0208793,0.022416,0.978979,0.023323,0.763819,1.173734,0.7900491,0.7686098
3,1994,Bahrain,8,1695,2279.61,554874,3.05475,0.0199199,-3.916037,0.0190003,0.020884,0.978702,0.023669,0.743547,1.064485,0.7911716,0.7705685
3,1995,Bahrain,8,1910,2343.46,569188,3.35566,0.0177647,-4.03054,0.0170416,0.0185186,0.978442,0.023943,0.815036,1.48307,0.8313695,0.8266037
3,1996,Bahrain,8,1780,2325.04,582219,3.05727,0.0141997,-4.254532,0.0135947,0.0148317,0.978181,0.024384,0.765579,1.183512,0.8408349,0.8404335
3,1997,Bahrain,8,1822,2323.09,598167,3.04597,0.0122272,-4.404089,0.0117004,0.0127778,0.978197,0.024683,0.784301,1.290911,0.8585778,0.864012
3,1998,Bahrain,8,1996,2345.19,616605,3.23708,0.0116105,-4.455848,0.0110996,0.0121448,0.978127,0.024742,0.851104,1.74329,0.8747208,0.8842626
3,1999,Bahrain,8,1920,2359.48,637653,3.01104,0.0116245,-4.454638,0.0111268,0.0121446,0.978005,0.024611,0.813739,1.47449,0.8590168,0.8644174
3,2000,Bahrain,8,2033,2530.84,661513,3.07326,0.0122856,-4.399329,0.0117561,0.012839,0.977859,0.024429,0.803291,1.406994,0.8536265,0.8570035
3,2001,Bahrain,8,1978,2437.63,690770,2.86347,0.0130519,-4.338825,0.0125266,0.0135992,0.977711,0.024049,0.811443,1.459414,0.8280539,0.8226662
3,2002,Bahrain,8,2035,2443.68,719058,2.83009,0.0126956,-4.366496,0.0121893,0.013223,0.977575,0.023927,0.83276,1.605313,0.8276176,0.8220316
3,2003,Bahrain,8,2107,2477.52,750543,2.8073,0.0128034,-4.358047,0.0122778,0.0133514,0.977458,0.023984,0.850448,1.738117,0.8218238,0.8138283
3,2004,Bahrain,8,2208,2544.48,791046,2.79124,0.0130921,-4.335748,0.0125642,0.0136422,0.977366,0.023991,0.867762,1.881315,0.8142099,0.8029368
3,2005,Bahrain,8,2215,2600.51,844878,2.62168,0.0127849,-4.359488,0.0122335,0.0133613,0.977301,0.023844,0.851758,1.748453,0.8016686,0.7854367
3,2006,Bahrain,8,2317,2756.78,920511,2.51708,0.0123314,-4.395608,0.0117781,0.0129107,0.977265,0.022715,0.840473,1.661753,0.7986794,0.7814495
3,2007,Bahrain,8,2270,2753.88,1007478,2.25315,0.0112374,-4.488509,0.0107604,0.0117355,0.977255,0.021767,0.824293,1.545707,0.7910678,0.771374
3,2008,Bahrain,8,2390,2830.32,1098295,2.1761,0.0101966,-4.585703,0.0097809,0.0106299,0.97727,0.021116,0.844426,1.691538,0.8003125,0.7848516
3,2009,Bahrain,8,2387,2915.21,1181824,2.01976,0.00912667,-4.696555,0.0087303,0.009541,0.977307,0.020751,0.81881,1.508307,0.8039948,0.7905208
3,2010,Bahrain,8,2401,3007.5,1250423,1.92015,0.00818255,-4.805751,0.007795,0.0085894,0.977362,0.020711,0.798337,1.375931,0.811504,0.8013178
3,2011,Bahrain,8,2527,3149.08,1296190,1.94956,0.00776814,-4.857724,0.0073954,0.0081596,0.97743,0.021361,0.802457,1.401724,0.8187909,0.811145
3,2012,Bahrain,8,2613,3253.21,1324675,1.97256,0.00779165,-4.854702,0.0073457,0.0082647,0.977509,0.022176,0.803206,1.406452,0.8159807,0.8067547
3,2013,Bahrain,8,2569,3265.44,1340933,1.91583,0.00753093,-4.888736,0.0069758,0.0081302,0.977509,0.023075,0.786724,1.305291,0.8123186,0.8014514
3,1993,The Bahamas,103,1441,1523.64,271614,5.30533,0.0191481,-3.955552,0.015715,0.0233312,0.993957,0.044754,0.945759,2.858553,0.9132435,0.9062821
3,1994,The Bahamas,103,1539,1598.64,275896,5.57819,0.0191392,-3.956018,0.0156977,0.0233351,0.993412,0.045657,0.962691,3.250511,0.9201626,0.9157482
3,1995,The Bahamas,103,1604,1662.27,280213,5.72422,0.017897,-4.023123,0.0146968,0.021794,0.992751,0.046758,0.964945,3.315157,0.9275044,0.9258378
3,1996,The Bahamas,103,1503,1697.82,283170,5.30777,0.0166053,-4.098032,0.0136531,0.0201959,0.991978,0.04796,0.885251,2.043123,0.9177869,0.9127837
3,1997,The Bahamas,103,1670,1730.48,286487,5.82924,0.0159061,-4.141052,0.0131264,0.0192744,0.991099,0.049103,0.965053,3.318339,0.9343031,0.935009
3,1999,The Bahamas,103,1573,1815.02,294341,5.34415,0.0143858,-4.241517,0.0119473,0.0173219,0.98904,0.05183,0.866657,1.871718,0.9224703,0.9195017
3,2000,The Bahamas,103,1621,1856.75,298618,5.42834,0.0140098,-4.267998,0.011703,0.0167712,0.987869,0.053415,0.873031,1.928032,0.924246,0.9219245
3,2001,The Bahamas,103,1744,1905.06,304364,5.72999,0.0137243,-4.288588,0.0114463,0.0164556,0.98661,0.055075,0.915459,2.382189,0.9317434,0.9318876
3,2002,The Bahamas,103,1825,1956.33,310300,5.88141,0.0145267,-4.231765,0.0121478,0.0173715,0.985267,0.056842,0.932872,2.631659,0.9289693,0.9279695
3,2003,The Bahamas,103,1648,1969.81,316413,5.20839,0.0137561,-4.286274,0.0115587,0.0163712,0.983845,0.058636,0.836631,1.633369,0.9080142,0.8993025
3,2004,The Bahamas,103,1653,1969.73,322804,5.12075,0.0137772,-4.28474,0.011529,0.0164638,0.982346,0.060386,0.8392,1.652288,0.9005287,0.8885071
3,2005,The Bahamas,103,1824,2019.5,329650,5.53314,0.0141422,-4.258593,0.0119917,0.0166783,0.980773,0.062221,0.903195,2.233244,0.9099163,0.9018036
3,2006,The Bahamas,103,1728,2038.05,336812,5.13046,0.0136048,-4.297329,0.0115066,0.0160857,0.979128,0.063433,0.847868,1.717978,0.8944848,0.879804
3,2007,The Bahamas,103,1785.89,2062.08,343891,5.19319,0.0131325,-4.332663,0.0111397,0.0154819,0.977413,0.064733,0.866062,1.866582,0.8971574,0.8840018
3,2008,The Bahamas,103,1861,2127.15,351004,5.30193,0.0129642,-4.345565,0.0108641,0.0154702,0.975627,0.06613,0.87488,1.944814,0.8992343,0.8871832
3,2009,The Bahamas,103,2021,2197.62,358029,5.6448,0.0126335,-4.3714,0.0104018,0.015344,0.973772,0.067553,0.919631,2.437346,0.9111913,0.9044442
3,2010,The Bahamas,103,2019,2287.48,364706,5.53597,0.0123012,-4.398059,0.0100596,0.0150423,0.971847,0.069124,0.882629,2.017567,0.9060838,0.8974751
3,2011,The Bahamas,103,2116,2386.06,369745,5.72287,0.0115397,-4.461966,0.0092175,0.0144468,0.969853,0.071305,0.886816,2.058622,0.9143252,0.9093351
3,2012,The Bahamas,103,1983.27,2490.7,375294,5.28458,0.011595,-4.457181,0.0090509,0.0148542,0.967789,0.07363,0.796269,1.363137,0.8922839,0.8780065
3,2013,The Bahamas,103,2064,2595.16,381069,5.41634,0.0113339,-4.479957,0.0087127,0.0147436,0.965655,0.076314,0.795327,1.357338,0.8946612,0.8816111
3,1985,Bosnia and Herzegovina,14,28966,30257.4,4360865,6.64226,0.0248467,-3.695029,0.024346,0.0253577,0.996871,0.056013,0.957319,3.110395,0.9552516,0.9494016
3,1986,Bosnia and Herzegovina,14,29127,30532.1,4409988,6.60478,0.0222729,-3.804385,0.0218524,0.0227014,0.997689,0.056343,0.953981,3.03159,0.958809,0.9546175
3,1987,Bosnia and Herzegovina,14,29382,31028.6,4473154,6.56852,0.0208612,-3.869863,0.0205182,0.02121,0.998422,0.057148,0.946934,2.881683,0.9600289,0.9562823
3,1988,Bosnia and Herzegovina,14,29560,31483.2,4530921,6.52406,0.0195837,-3.933059,0.0192594,0.0199134,0.99907,0.05837,0.938913,2.732428,0.9607684,0.9572367
3,1989,Bosnia and Herzegovina,14,30383,31861.2,4558740,6.66478,0.018185,-4.007156,0.0178621,0.0185138,0.999633,0.060362,0.953606,3.023092,0.9642132,0.96197
3,1990,Bosnia and Herzegovina,14,29093,32317.2,4542318,6.40488,0.0166199,-4.097153,0.016307,0.0169389,1,0.063205,0.900233,2.199821,0.9620388,0.958837
3,1991,Bosnia and Herzegovina,14,30680,32582.2,4470518,6.86274,0.0158192,-4.146533,0.0154705,0.0161757,1,0.066723,0.941619,2.78061,0.9678707,0.966738
3,1998,Bosnia and Herzegovina,14,28679,30315.3,3800708,7.5457,0.0130656,-4.337769,0.0127114,0.0134297,1,0.100133,0.946024,2.863729,0.9642001,0.9596395
3,1999,Bosnia and Herzegovina,14,28637,29972.2,3792337,7.55128,0.0120334,-4.420071,0.0117334,0.012341,1,0.105564,0.955451,3.06559,0.9642309,0.9594718
3,2004,Bosnia and Herzegovina,14,31825,32474.9,3819387,8.33249,0.00899651,-4.710918,0.0087283,0.0092729,0.999107,0.129638,0.979989,3.891247,0.9699014,0.9667225
3,2006,Bosnia and Herzegovina,14,33221,33767.4,3853622,8.62072,0.00832907,-4.788004,0.0080704,0.008596,0.997192,0.133047,0.98382,4.107638,0.9725959,0.9705423
3,2008,Bosnia and Herzegovina,14,34026,34560.4,3847750,8.84309,0.00749398,-4.893655,0.0072512,0.0077449,0.994765,0.132611,0.984537,4.153694,0.9764717,0.9760576
3,2010,Bosnia and Herzegovina,14,35118,35324.4,3833646,9.16047,0.00679127,-4.992118,0.006591,0.0069976,0.991863,0.135069,0.994158,5.136869,0.9793874,0.9799553
3,2011,Bosnia and Herzegovina,14,35028,36002.5,3819493,9.17085,0.00636451,-5.057018,0.0061634,0.0065721,0.990238,0.137471,0.972932,3.581957,0.979811,0.9805413
3,2014,Bosnia and Herzegovina,14,35980,38026.6,3815871,9.42904,0.00547415,-5.207718,0.0052023,0.0057601,0.984669,0.149578,0.946181,2.866805,0.980098,0.9808884
3,1970,Belarus,10,68974,72798.3,9031628,7.63694,0.0361259,-3.320745,0.0325616,0.0400804,0.720267,0.091382,0.947467,2.892359,0.959211,0.9533777
3,1971,Belarus,10,68511,73581.7,9102952,7.52624,0.0346708,-3.361858,0.0312782,0.0384314,0.723715,0.093685,0.931088,2.603527,0.9577482,0.9505815
3,1972,Belarus,10,71866,75438.8,9170687,7.83649,0.033429,-3.39833,0.0302126,0.0369879,0.727022,0.095836,0.95264,3.001456,0.962123,0.9565727
3,1973,Belarus,10,73927,76653.7,9232335,8.0074,0.0321815,-3.436363,0.0292155,0.0354487,0.730186,0.0978,0.964428,3.29998,0.964442,0.9595184
3,1974,Belarus,10,73181,77570.1,9288556,7.87862,0.0310706,-3.471494,0.0281781,0.0342599,0.733207,0.099841,0.943418,2.813816,0.9628401,0.9566459
3,1975,Belarus,10,79701,81137.9,9342340,8.53116,0.0301393,-3.501925,0.0273169,0.0332534,0.736087,0.102364,0.982291,4.015793,0.9697768,0.9664187
3,1976,Belarus,10,82400,83967.6,9398539,8.76732,0.0292176,-3.532984,0.0264625,0.0322596,0.738827,0.104479,0.981331,3.962025,0.9718156,0.9689774
3,1977,Belarus,10,84565,86198.6,9457141,8.94192,0.0283754,-3.562233,0.0258267,0.0311756,0.741432,0.106409,0.981049,3.946756,0.9731682,0.9705783
3,1978,Belarus,10,86612,88667.3,9511896,9.10565,0.027591,-3.590266,0.0251703,0.0302445,0.743904,0.10795,0.97682,3.741031,0.9744394,0.9720966
3,1979,Belarus,10,90837,91940.4,9563793,9.49801,0.0268981,-3.615698,0.0245656,0.0294522,0.74625,0.108493,0.987999,4.410688,0.9774673,0.9761026
3,1981,Belarus,10,93134,95573.8,9696923,9.60449,0.0261227,-3.64495,0.0238948,0.0285583,0.750593,0.106183,0.974472,3.642107,0.978985,0.9779124
3,1982,Belarus,10,93839,97307.4,9765618,9.60912,0.0255274,-3.668001,0.0233529,0.0279044,0.752609,0.103661,0.964357,3.297895,0.9799729,0.9791938
3,1983,Belarus,10,97849,100254,9831422,9.95268,0.024609,-3.704643,0.0225073,0.026907,0.754539,0.102009,0.976007,3.705715,0.982721,0.9827626
3,1986,Belarus,10,97272,99127.6,10006728,9.72066,0.0230361,-3.770694,0.0210005,0.025269,0.759981,0.099193,0.981281,3.959296,0.9828169,0.9826525
3,1989,Belarus,10,103476,105443,10140729,10.204,0.0211753,-3.854921,0.0193335,0.0231925,0.762853,0.104305,0.981349,3.963031,0.9846435,0.9847257
3,1992,Belarus,10,116657,118950,10188829,11.4495,0.019552,-3.934676,0.0178222,0.0214497,0.763094,0.1131,0.98072,3.929205,0.9877657,0.9883968
3,1995,Belarus,10,133757,134276,10180538,13.1385,0.0187212,-3.978101,0.0170909,0.0205069,0.761177,0.123854,0.996135,5.552029,0.9897846,0.9905875
3,1996,Belarus,10,133422,134807,10151255,13.1434,0.0184068,-3.995035,0.0168607,0.0200946,0.760079,0.127035,0.989727,4.567935,0.989327,0.9900038
3,1998,Belarus,10,137280,138249,10080923,13.6178,0.0174277,-4.049693,0.0158902,0.0191141,0.757213,0.131962,0.992991,4.953522,0.9896236,0.9903221
3,2000,Belarus,10,134850,137978,9993108,13.4943,0.0160657,-4.13107,0.0146266,0.0176463,0.753469,0.134139,0.977328,3.7637,0.9896038,0.9903816
3,2001,Belarus,10,140282,141016,9940477,14.1122,0.0152534,-4.182951,0.0138633,0.0167829,0.751275,0.136782,0.994795,5.252922,0.9904906,0.9914187
3,2004,Belarus,10,140064,141082,9738976,14.3818,0.0125309,-4.379554,0.0113613,0.0138209,0.74343,0.145139,0.992781,4.923858,0.9911187,0.9922468
3,2007,Belarus,10,132910,134701,9579720,13.8741,0.00995544,-4.609636,0.0089906,0.0110238,0.733753,0.147424,0.986704,4.306929,0.9918116,0.9932718
3,2008,Belarus,10,133726,134437,9545312,14.0096,0.00922558,-4.685775,0.0083026,0.0102512,0.730135,0.145171,0.994706,5.235948,0.9926588,0.9942517
3,2009,Belarus,10,134944,135533,9519590,14.1754,0.00858274,-4.758001,0.0076395,0.0096425,0.726326,0.142317,0.995654,5.434058,0.9934645,0.9951382
3,2011,Belarus,10,134922,135466,9480319,14.2318,0.00742267,-4.903217,0.0065235,0.0084457,0.71815,0.13761,0.995983,5.513151,0.9945452,0.996289
3,2012,Belarus,10,126531,127563,9468828,13.3629,0.00688896,-4.977835,0.0060248,0.0078771,0.713791,0.137645,0.99191,4.809016,0.9941358,0.9960105
3,2008,Belize,12,1299,1520.35,310485,4.18378,0.0186009,-3.984547,0.0158597,0.0218158,0.834223,0.035243,0.85441,1.769613,0.905516,0.9061262
3,2009,Belize,12,1453,1575.58,318758,4.55832,0.0180477,-4.014739,0.0153659,0.0211975,0.854187,0.036116,0.922199,2.472607,0.9233618,0.9247026
3,2010,Belize,12,1554,1622.74,326921,4.75344,0.0175243,-4.044169,0.014911,0.0205955,0.875226,0.037262,0.957638,3.118211,0.9325772,0.9325151
3,2011,Belize,12,1555,1657.38,335424,4.63593,0.0172303,-4.061087,0.0145738,0.020371,0.897396,0.036931,0.938228,2.720542,0.9325551,0.9282691
3,2012,Belize,12,1533,1697.37,343472,4.46324,0.0166959,-4.092595,0.0140513,0.0198381,0.920754,0.036845,0.903164,2.232887,0.9318116,0.9224988
3,2013,Belize,12,1611,1726.92,351130,4.58804,0.0161174,-4.127858,0.0134022,0.0193826,0.945363,0.036631,0.932874,2.631692,0.9401129,0.9300492
